"","GEOID","AllDeathPerYear","AgeGender_PopDet","male1","male2","male3","male4","male5","male6","male7","male8","female1","female2","female3","female4","female5","female6","female7","female8","male1Share","male2Share","male3Share","male4Share","male5Share","male6Share","male7Share","male8Share","female1Share","female2Share","female3Share","female4Share","female5Share","female6Share","female7Share","female8Share","Both1Share","Both2Share","Both3Share","Both4Share","Both5Share","Both6Share","Both7Share","Both8Share","maleShareUnder30","maleShare30To60","maleShareOver50","maleShareOver60","maleShareOver70","maleShareOver80","femaleShareUnder30","femaleShare30To60","femaleShareOver50","femaleShareOver60","femaleShareOver70","femaleShareOver80","BothShareUnder30","BothShare30To60","BothShareOver50","BothShareOver60","BothShareOver70","BothShareOver80","RaceEth_PopDet","White","Black","Hispanic","WhiteShare","BlackShare","HispanicShare","Edu_PopDet","Edu1","Edu2","Edu3","Edu4","Edu1to2","Edu1to3","Edu1Share","Edu2Share","Edu3Share","Edu4Share","Edu1to2Share","Edu1to3Share","Pov_PopDet","Poverty","Poverty2","PovertyShare","Poverty2Share","Inc_HHDet","Income_Less20K","Income_Less30K","Income_Less40K","Income_Less50K","Income_Less60K","Income_Less75K","Income_Less100K","Income_Less20KShare","Income_Less30KShare","Income_Less40KShare","Income_Less50KShare","Income_Less60KShare","Income_Less75KShare","Income_Less100KShare","Emp_PopDet","UnemployedShare","AnnualDeathPerCap"
"952","94043",120,28358,1088,1301,2977,4411,2780,1017,499,300,1024,1242,2631,3956,2725,1204,727,476,0.0383665984907257,0.0458777064673108,0.104979194583539,0.155546935608999,0.0980323012906411,0.035862895831864,0.0175964454474928,0.0105790253191339,0.0361097397559772,0.0437971648212145,0.0927780520488046,0.139502080541646,0.0960928133154665,0.0424571549474575,0.0256365046900346,0.0167853868396925,0.0744763382467029,0.0896748712885253,0.197757246632344,0.295049016150645,0.194125114606108,0.0783200507793215,0.0432329501375273,0.0273644121588264,0.189223499541576,0.25357923689964,0.12479723534805,0.0640383665984907,0.0281754707666267,0.0105790253191339,0.172684956625996,0.235594893857113,0.147401086113266,0.0848790464771846,0.0424218915297271,0.0167853868396925,0.361908456167572,0.489174130756753,0.272198321461316,0.148917413075675,0.0705973622963538,0.0273644121588264,28358,12848,808,5956,0.453064391000776,0.0284928415262007,0.210028916002539,20017,1575,2524,4150,11768,4099,8249,0.0786831193485537,0.126092821102063,0.207323774791427,0.587900284757956,0.204775940450617,0.412099715242044,26907,1554,5967,0.0577544876797859,0.221763853272383,11619,1198,2061,2715,3295,3937,4782,6181,0.103106979946639,0.177381874515879,0.233668990446682,0.283587227816507,0.338841552629314,0.41156726052156,0.531973491694638,22385,0.0653115925843199,0.00423161012765357
"953","94044",235,37296,1055,2159,3368,3823,4618,1969,824,415,969,2132,3111,3976,4981,2115,1092,689,0.0282872157872158,0.0578882453882454,0.0903045903045903,0.10250429000429,0.123820248820249,0.0527938652938653,0.0220935220935221,0.0111271986271986,0.0259813384813385,0.0571643071643072,0.0834137709137709,0.106606606606607,0.133553196053196,0.0567084942084942,0.0292792792792793,0.018473830973831,0.0542685542685543,0.115052552552553,0.173718361218361,0.209110896610897,0.257373444873445,0.10950235950236,0.0513728013728014,0.0296010296010296,0.176480051480051,0.226324538824539,0.168811668811669,0.086014586014586,0.0332207207207207,0.0111271986271986,0.166559416559417,0.240159802659803,0.194122694122694,0.104461604461604,0.0477531102531103,0.018473830973831,0.343039468039468,0.466484341484341,0.362934362934363,0.19047619047619,0.080973830973831,0.0296010296010296,37296,20753,902,6251,0.556440368940369,0.0241848991848992,0.167605105105105,27104,1678,5171,9802,10453,6849,16651,0.061909681227863,0.190783648170012,0.361644037780401,0.385662632821724,0.252693329397875,0.614337367178276,37087,1509,3941,0.0406881117372664,0.106263650335697,14215,884,1613,2494,3158,4313,5549,7708,0.0621878297572986,0.113471684839958,0.175448469926134,0.222159690467816,0.303411888849807,0.390362293352093,0.542244108336264,30520,0.0519003931847969,0.0063009438009438
"954","94060",10,1554,48,87,199,176,177,97,40,19,58,112,113,160,151,82,26,9,0.0308880308880309,0.055984555984556,0.128056628056628,0.113256113256113,0.113899613899614,0.0624195624195624,0.0257400257400257,0.0122265122265122,0.0373230373230373,0.0720720720720721,0.0727155727155727,0.102960102960103,0.0971685971685972,0.0527670527670528,0.0167310167310167,0.00579150579150579,0.0682110682110682,0.128056628056628,0.200772200772201,0.216216216216216,0.211068211068211,0.115186615186615,0.0424710424710425,0.018018018018018,0.214929214929215,0.227155727155727,0.181467181467181,0.1003861003861,0.037966537966538,0.0122265122265122,0.182110682110682,0.2001287001287,0.141570141570142,0.0752895752895753,0.0225225225225225,0.00579150579150579,0.397039897039897,0.427284427284427,0.323037323037323,0.175675675675676,0.0604890604890605,0.018018018018018,1554,701,4,802,0.451093951093951,0.00257400257400257,0.516087516087516,1191,291,194,220,486,485,705,0.244332493702771,0.162888329135181,0.184718723761545,0.408060453400504,0.407220822837951,0.591939546599496,1660,188,681,0.113253012048193,0.410240963855422,513,33,86,130,141,171,218,264,0.064327485380117,0.167641325536062,0.253411306042885,0.274853801169591,0.333333333333333,0.42495126705653,0.514619883040936,1349,0.050407709414381,0.00643500643500643
"955","94061",228.333333333333,36245,1389,2273,3554,4358,3587,1373,659,534,1330,2254,3189,4370,3899,1646,810,1020,0.0383225272451373,0.0627120982204442,0.0980549041247069,0.120237274106773,0.0989653745344185,0.0378810870464892,0.0181818181818182,0.01473306662988,0.0366947165126224,0.0621878879845496,0.0879845495930473,0.120568354255759,0.107573458408056,0.0454131604359222,0.0223479100565595,0.0281418126638157,0.0750172437577597,0.124899986204994,0.186039453717754,0.240805628362533,0.206538832942475,0.0832942474824114,0.0405297282383777,0.0428748792936957,0.199089529590288,0.219202648641192,0.133535660091047,0.0707959718581873,0.0329148848116982,0.01473306662988,0.186867154090219,0.228141812663816,0.163884673748103,0.0959028831562974,0.0504897227203752,0.0281418126638157,0.385956683680508,0.447344461305008,0.29742033383915,0.166698855014485,0.0834046075320734,0.0428748792936957,36245,17681,712,14039,0.487819009518554,0.01964408883984,0.387336184301283,24651,3404,4846,6770,9631,8250,15020,0.138087704352765,0.196584317066245,0.27463388909172,0.39069408948927,0.334672021419009,0.60930591051073,35348,3062,9745,0.0866244200520539,0.275687450492249,13497,1319,2447,3530,4526,5642,6868,8576,0.0977254204638068,0.181299548047714,0.261539601392902,0.335333777876565,0.418018818996814,0.508853819367267,0.63540045936134,27445,0.0471124066314447,0.00629971950154044
"956","94062",177.333333333333,25876,731,1624,1817,2314,3451,1597,731,445,698,1633,1655,2539,3553,1637,779,672,0.0282501159375483,0.0627608594836915,0.0702195084247952,0.0894264955943732,0.133366826402844,0.0617174215489256,0.0282501159375483,0.0171974029989179,0.0269748029061679,0.0631086721286134,0.0639588808162003,0.0981218117174215,0.137308703045293,0.0632632555263565,0.0301051167104653,0.0259700108208378,0.0552249188437162,0.125869531612305,0.134178389240996,0.187548307311795,0.270675529448137,0.124980677075282,0.0583552326480136,0.0431674138197558,0.161230483846035,0.222793321997218,0.196166331735972,0.107164940485392,0.0454475189364662,0.0171974029989179,0.154042355850982,0.235430514762714,0.206987169577987,0.11933838305766,0.0560751275313031,0.0259700108208378,0.315272839697017,0.458223836759932,0.403153501313959,0.226503323543051,0.101522646467769,0.0431674138197558,25876,19207,264,3758,0.742270830112846,0.0102025042510434,0.145231102179626,18799,1033,2728,4304,10734,3761,8065,0.0549497313686898,0.145114101813926,0.2289483483164,0.570987818500984,0.200063833182616,0.429012181499016,26146,1248,3647,0.0477319666488182,0.13948596343609,9846,610,1259,1606,1955,2571,3191,4072,0.0619540930327036,0.127869185456023,0.163111923623807,0.198557789965468,0.261121267519805,0.324091001421897,0.413568962015031,20632,0.0342186894145017,0.00685319729994332
"957","94063",116.333333333333,30949,1341,2271,4391,4219,2850,861,398,181,1250,2121,3402,3548,2399,936,486,295,0.0433293482826586,0.0733787844518401,0.141878574428899,0.136321044298685,0.0920869818087822,0.0278199618727584,0.0128598662315422,0.00584833112539985,0.040389027109115,0.0685321011987463,0.109922776180167,0.114640214546512,0.0775146208278135,0.0302433034993053,0.0157032537400239,0.00953181039775114,0.0837183753917736,0.141910885650586,0.251801350609066,0.250961258845197,0.169601602636596,0.0580632653720637,0.0285631199715661,0.015380141523151,0.258586707163398,0.228408026107467,0.102168082975217,0.0465281592297005,0.0187081973569421,0.00584833112539985,0.218843904488029,0.192154835374326,0.10452680215839,0.0554783676370804,0.025235064137775,0.00953181039775114,0.477430611651427,0.420562861481793,0.206694885133607,0.102006526866781,0.0439432614947171,0.015380141523151,30949,5564,724,21973,0.179779637468093,0.0233933245015994,0.709974474134867,18480,6586,5028,4177,2689,11614,15791,0.356385281385281,0.272077922077922,0.226028138528139,0.145508658008658,0.628463203463204,0.854491341991342,29637,5827,13304,0.196612342679758,0.448898336538786,8877,1336,2394,3478,4276,4987,5908,7150,0.150501295482708,0.269685704629943,0.391799031204236,0.481694266080883,0.561788892643911,0.665540159963952,0.80545229244114,23315,0.0742011580527557,0.00375887212295497
"958","94065",40,11359,471,727,591,1570,1278,471,229,86,436,741,642,1693,1410,630,271,113,0.0414649176864161,0.0640021128620477,0.0520292279249934,0.138216392288054,0.112509904040849,0.0414649176864161,0.0201602253719518,0.00757108900431376,0.0383836605334977,0.0652346157232151,0.0565190597763888,0.149044810282595,0.124130645303284,0.055462628752531,0.0238577339554538,0.00994805880799366,0.0798485782199137,0.129236728585263,0.108548287701382,0.287261202570649,0.236640549344132,0.0969275464389471,0.0440179593274056,0.0175191478123074,0.157496258473457,0.250726296328902,0.134606919623206,0.0691962320626816,0.0277313143762655,0.00757108900431376,0.160137336033102,0.273175455585879,0.16321859318602,0.0892684215159785,0.0338057927634475,0.00994805880799366,0.317633594506559,0.523901751914781,0.297825512809226,0.15846465357866,0.061537107139713,0.0175191478123074,11359,5631,193,873,0.495730257945242,0.0169909323003786,0.0768553569856501,8095,157,548,1551,5839,705,2256,0.0193946880790612,0.0676961087090797,0.19159975293391,0.721309450277949,0.0870907967881408,0.278690549722051,10948,441,837,0.0402813299232737,0.0764523200584582,4682,204,282,488,632,816,1172,1589,0.0435711234515164,0.0602306706535669,0.104228961982059,0.134985049124306,0.174284493806066,0.250320375907732,0.339384878257155,8624,0.0540352504638219,0.00352143674619245
"959","94066",270.333333333333,41130,1273,2417,4147,4552,4616,1816,926,520,1205,2247,3997,4416,4707,2124,1196,971,0.0309506442985655,0.0587648918064673,0.100826647216144,0.110673474349623,0.112229516168247,0.0441526866034525,0.0225139800632142,0.012642839776319,0.0292973498662777,0.0546316557257476,0.0971796742037442,0.107366885485047,0.114442013129103,0.0516411378555799,0.0290785314855337,0.0236080719669341,0.0602479941648432,0.113396547532215,0.198006321419888,0.218040359834671,0.22667152929735,0.0957938244590323,0.0515925115487479,0.0362509117432531,0.190542183321177,0.22290299051787,0.150644298565524,0.0793095064429856,0.0351568198395332,0.012642839776319,0.18110867979577,0.22180889861415,0.179358132749818,0.104327741308048,0.0526866034524678,0.0236080719669341,0.371650863116946,0.44471188913202,0.330002431315342,0.183637247751033,0.087843423292001,0.0362509117432531,41130,14779,841,12022,0.359324094335035,0.0204473620228544,0.292292730367129,28752,2738,6730,9374,9910,9468,18842,0.0952281580411797,0.234070673344463,0.326029493600445,0.344671675013912,0.329298831385643,0.655328324986088,40460,2645,7056,0.0653732081067721,0.17439446366782,14805,1359,2137,3181,4315,5263,7169,9629,0.0917933130699088,0.144343127321851,0.214859844647079,0.29145558932793,0.35548801080716,0.484228301249578,0.650388382303276,33322,0.0517375907808655,0.00657265580679147
"960","94070",195.666666666666,29166,945,2052,1719,3162,3548,1422,717,522,977,1916,1667,3436,3735,1606,908,834,0.0324007405883563,0.0703558938490023,0.0589384900226291,0.10841390660358,0.121648494822739,0.0487554001234314,0.0245834190495783,0.0178975519440444,0.0334979085236234,0.0656929301241171,0.0571555921278201,0.117808407049304,0.128060069944456,0.0550641157512172,0.0311321401632037,0.0285949393128986,0.0658986491119797,0.136048823973119,0.116094082150449,0.226222313652883,0.249708564767195,0.103819515874649,0.055715559212782,0.046492491256943,0.161695124459988,0.230062401426318,0.168140986079682,0.0912363711170541,0.0424809709936227,0.0178975519440444,0.156346430775561,0.24586847699376,0.196084481931016,0.114791195227319,0.0597270794761023,0.0285949393128986,0.318041555235548,0.475930878420078,0.364225468010697,0.206027566344374,0.102208050469725,0.046492491256943,29166,21372,214,2917,0.732771034766509,0.00733731056709868,0.100013714599191,21045,659,2607,5475,12304,3266,8741,0.0313138512710858,0.123877405559515,0.26015680684248,0.584651936326918,0.155191256830601,0.415348063673081,28894,938,2754,0.0324634872291825,0.0953139060012459,11603,713,1098,1782,2376,2893,3736,5091,0.0614496250969577,0.0946306989571662,0.15358097043868,0.204774627251573,0.249332069292424,0.321985693355167,0.438765836421615,23023,0.0453025235633931,0.0067087247708519
"961","94074",0.333333333333333,214,11,10,18,28,29,17,5,3,3,8,15,20,25,17,4,1,0.0514018691588785,0.0467289719626168,0.0841121495327103,0.130841121495327,0.135514018691589,0.0794392523364486,0.0233644859813084,0.014018691588785,0.014018691588785,0.0373831775700935,0.0700934579439252,0.0934579439252336,0.116822429906542,0.0794392523364486,0.0186915887850467,0.00467289719626168,0.0654205607476635,0.0841121495327103,0.154205607476636,0.224299065420561,0.252336448598131,0.158878504672897,0.0420560747663551,0.0186915887850467,0.182242990654206,0.266355140186916,0.224299065420561,0.116822429906542,0.0373831775700935,0.014018691588785,0.121495327102804,0.210280373831776,0.172897196261682,0.102803738317757,0.0233644859813084,0.00467289719626168,0.303738317757009,0.476635514018692,0.397196261682243,0.219626168224299,0.0607476635514019,0.0186915887850467,214,175,1,20,0.817757009345794,0.00467289719626168,0.0934579439252336,144,12,94,38,0,106,144,0.0833333333333333,0.652777777777778,0.263888888888889,0,0.736111111111111,1,193,0,0,0,0,81,0,0,23,23,33,33,44,0,0,0.283950617283951,0.283950617283951,0.407407407407407,0.407407407407407,0.54320987654321,144,0,0.00155763239875389
"962","94080",428.666666666666,63975,1983,3853,6781,7043,6702,2795,1516,904,1969,3657,6084,6943,6996,3162,1989,1598,0.0309964830011723,0.0602266510355608,0.105994529112935,0.110089878858929,0.104759671746776,0.0436889409925752,0.0236967565455256,0.0141305197342712,0.0307776475185619,0.0571629542790152,0.0950996483001172,0.108526768268855,0.109355216881594,0.0494255568581477,0.0310902696365768,0.0249785072293865,0.0617741305197343,0.117389605314576,0.201094177413052,0.218616647127784,0.21411488862837,0.0931144978507229,0.0547870261821024,0.0391090269636577,0.197217663149668,0.214849550605705,0.148886283704572,0.081516217272372,0.0378272762797968,0.0141305197342712,0.183040250097694,0.217881985150449,0.17642829230168,0.105494333724111,0.0560687768659633,0.0249785072293865,0.380257913247362,0.432731535756155,0.325314576006252,0.187010550996483,0.0938960531457601,0.0391090269636577,63975,14107,1479,21737,0.220508010941774,0.0231184056271981,0.339773348964439,43886,6936,9931,13378,13641,16867,30245,0.15804584605569,0.226290844460648,0.304835254978809,0.310828054504853,0.384336690516338,0.689171945495146,62837,3547,12734,0.0564476343555548,0.202651304167927,21240,1978,3733,5075,6251,8054,10480,13535,0.0931261770244821,0.17575329566855,0.238935969868173,0.294303201506591,0.379190207156309,0.493408662900188,0.637241054613936,50895,0.0427350427350427,0.00670053406278494
"963","94085",61.3333333333334,21247,988,1168,2648,3534,1889,583,221,126,919,1043,2508,2839,1704,612,269,196,0.046500682449287,0.0549724667011813,0.12462935943898,0.166329364145526,0.088906669176825,0.0274391678825246,0.0104014684426037,0.00593024897632607,0.0432531651527274,0.0490892831929214,0.118040193909728,0.133618863839601,0.0801995575846002,0.0288040664564409,0.0126606109097755,0.00922483174095166,0.0897538476020144,0.104061749894103,0.242669553348708,0.299948227985127,0.169106226761425,0.0562432343389655,0.0230620793523792,0.0151550807172777,0.226102508589448,0.255236033322351,0.0988845484068339,0.0437708853014543,0.0163317174189297,0.00593024897632607,0.210382642255377,0.213818421424201,0.100484774321081,0.0506895091071681,0.0218854426507272,0.00922483174095166,0.436485150844825,0.469054454746552,0.199369322727915,0.0944603944086224,0.0382171600696569,0.0151550807172777,21247,5004,373,7812,0.235515602202664,0.0175554195886478,0.367675436532216,14924,2311,2538,3112,6963,4849,7961,0.154851246314661,0.170061645671402,0.20852318413294,0.466563923880997,0.324912891986063,0.533436076119003,22770,2870,6812,0.126043039086517,0.299165568730786,8058,790,1228,1746,2256,2753,3505,4770,0.0980392156862745,0.152395135269298,0.216679076693969,0.279970215934475,0.341648051625714,0.434971456937205,0.591958302308265,17693,0.0813316000678234,0.00288668204138624
"964","94086",216.333333333333,45697,2029,2234,4943,7546,4003,1445,788,421,1956,2191,4841,6020,3892,1620,989,779,0.0444011641902094,0.0488872354859181,0.108169026413112,0.165131190231306,0.0875987482766921,0.031621331816093,0.0172440203952119,0.00921285861216272,0.0428036851434449,0.0479462546775499,0.105936932402565,0.131737313171543,0.0851697047946255,0.0354509048734053,0.0216425585924678,0.017047070923693,0.0872048493336543,0.0968334901634681,0.214105958815677,0.296868503402849,0.172768453071318,0.0670722366894982,0.0388865789876797,0.0262599295358557,0.20145742608924,0.252729938507998,0.11169223362584,0.0580782108234676,0.0264568790073747,0.00921285861216272,0.19668687222356,0.216907017966168,0.127645140818872,0.0741405343895661,0.0386896295161608,0.017047070923693,0.3981442983128,0.469636956474167,0.239337374444712,0.132218745213034,0.0651465085235355,0.0262599295358557,45697,14021,1043,9727,0.306825393351861,0.0228242554215813,0.212858612162724,32494,3191,3582,6779,18942,6773,13552,0.0982027451221764,0.110235735828153,0.208623130424078,0.582938388625592,0.208438480950329,0.417061611374408,43799,2544,7257,0.0580835178885363,0.165688714354209,18215,1726,2524,3711,4613,5682,7078,9975,0.0947570683502608,0.138567115015097,0.203733186933846,0.253252813615152,0.311940708207521,0.38858083996706,0.547625583310458,35910,0.0548872180451128,0.00473408174132511
